"Actual","Predicted","_defaultColorIndex","id","nPredictions","name"
"noGesture","open","4","ktteujhs","1","cnn_lstm_50_30_final_pretrained_45"
"noGesture","pinch","4","ktteujhs","52","cnn_lstm_50_30_final_pretrained_45"
"noGesture","waveIn","4","ktteujhs","32","cnn_lstm_50_30_final_pretrained_45"
"noGesture","waveOut","4","ktteujhs","7","cnn_lstm_50_30_final_pretrained_45"
"open","fist","4","ktteujhs","262","cnn_lstm_50_30_final_pretrained_45"
"open","noGesture","4","ktteujhs","10","cnn_lstm_50_30_final_pretrained_45"
"open","open","4","ktteujhs","5294","cnn_lstm_50_30_final_pretrained_45"
"open","pinch","4","ktteujhs","1087","cnn_lstm_50_30_final_pretrained_45"
"open","waveIn","4","ktteujhs","127","cnn_lstm_50_30_final_pretrained_45"
"open","waveOut","4","ktteujhs","870","cnn_lstm_50_30_final_pretrained_45"
"pinch","fist","4","ktteujhs","458","cnn_lstm_50_30_final_pretrained_45"
"pinch","noGesture","4","ktteujhs","85","cnn_lstm_50_30_final_pretrained_45"
"pinch","open","4","ktteujhs","1475","cnn_lstm_50_30_final_pretrained_45"
"pinch","pinch","4","ktteujhs","5154","cnn_lstm_50_30_final_pretrained_45"
"pinch","waveIn","4","ktteujhs","284","cnn_lstm_50_30_final_pretrained_45"
"pinch","waveOut","4","ktteujhs","194","cnn_lstm_50_30_final_pretrained_45"
"waveIn","fist","4","ktteujhs","237","cnn_lstm_50_30_final_pretrained_45"
"waveIn","noGesture","4","ktteujhs","86","cnn_lstm_50_30_final_pretrained_45"
"waveIn","open","4","ktteujhs","147","cnn_lstm_50_30_final_pretrained_45"
"waveIn","pinch","4","ktteujhs","402","cnn_lstm_50_30_final_pretrained_45"
"waveIn","waveIn","4","ktteujhs","6680","cnn_lstm_50_30_final_pretrained_45"
"waveIn","waveOut","4","ktteujhs","98","cnn_lstm_50_30_final_pretrained_45"
"waveOut","fist","4","ktteujhs","50","cnn_lstm_50_30_final_pretrained_45"
"waveOut","noGesture","4","ktteujhs","16","cnn_lstm_50_30_final_pretrained_45"
"waveOut","open","4","ktteujhs","782","cnn_lstm_50_30_final_pretrained_45"
"waveOut","pinch","4","ktteujhs","195","cnn_lstm_50_30_final_pretrained_45"
"waveOut","waveIn","4","ktteujhs","46","cnn_lstm_50_30_final_pretrained_45"
"waveOut","waveOut","4","ktteujhs","6561","cnn_lstm_50_30_final_pretrained_45"
"fist","fist","3","u91afejf","5864","cnn_lstm_50_30_final_pretrained_44"
"fist","noGesture","3","u91afejf","10","cnn_lstm_50_30_final_pretrained_44"
"fist","open","3","u91afejf","302","cnn_lstm_50_30_final_pretrained_44"
"fist","pinch","3","u91afejf","351","cnn_lstm_50_30_final_pretrained_44"
"fist","waveIn","3","u91afejf","1057","cnn_lstm_50_30_final_pretrained_44"
"fist","waveOut","3","u91afejf","66","cnn_lstm_50_30_final_pretrained_44"
"noGesture","fist","3","u91afejf","1","cnn_lstm_50_30_final_pretrained_44"
"noGesture","noGesture","3","u91afejf","7552","cnn_lstm_50_30_final_pretrained_44"
"noGesture","open","3","u91afejf","7","cnn_lstm_50_30_final_pretrained_44"
"noGesture","pinch","3","u91afejf","45","cnn_lstm_50_30_final_pretrained_44"
"noGesture","waveIn","3","u91afejf","45","cnn_lstm_50_30_final_pretrained_44"
"noGesture","waveOut","3","u91afejf","0","cnn_lstm_50_30_final_pretrained_44"
"open","fist","3","u91afejf","333","cnn_lstm_50_30_final_pretrained_44"
"open","noGesture","3","u91afejf","14","cnn_lstm_50_30_final_pretrained_44"
"open","open","3","u91afejf","4638","cnn_lstm_50_30_final_pretrained_44"
"open","pinch","3","u91afejf","1192","cnn_lstm_50_30_final_pretrained_44"
"open","waveIn","3","u91afejf","142","cnn_lstm_50_30_final_pretrained_44"
"open","waveOut","3","u91afejf","1331","cnn_lstm_50_30_final_pretrained_44"
"pinch","fist","3","u91afejf","310","cnn_lstm_50_30_final_pretrained_44"
"pinch","noGesture","3","u91afejf","55","cnn_lstm_50_30_final_pretrained_44"
"pinch","open","3","u91afejf","730","cnn_lstm_50_30_final_pretrained_44"
"pinch","pinch","3","u91afejf","5833","cnn_lstm_50_30_final_pretrained_44"
"pinch","waveIn","3","u91afejf","381","cnn_lstm_50_30_final_pretrained_44"
"pinch","waveOut","3","u91afejf","341","cnn_lstm_50_30_final_pretrained_44"
"waveIn","fist","3","u91afejf","861","cnn_lstm_50_30_final_pretrained_44"
"waveIn","noGesture","3","u91afejf","16","cnn_lstm_50_30_final_pretrained_44"
"waveIn","open","3","u91afejf","131","cnn_lstm_50_30_final_pretrained_44"
"waveIn","pinch","3","u91afejf","370","cnn_lstm_50_30_final_pretrained_44"
"waveIn","waveIn","3","u91afejf","6180","cnn_lstm_50_30_final_pretrained_44"
"waveIn","waveOut","3","u91afejf","92","cnn_lstm_50_30_final_pretrained_44"
"waveOut","fist","3","u91afejf","55","cnn_lstm_50_30_final_pretrained_44"
"waveOut","noGesture","3","u91afejf","7","cnn_lstm_50_30_final_pretrained_44"
"waveOut","open","3","u91afejf","752","cnn_lstm_50_30_final_pretrained_44"
"waveOut","pinch","3","u91afejf","267","cnn_lstm_50_30_final_pretrained_44"
"waveOut","waveIn","3","u91afejf","21","cnn_lstm_50_30_final_pretrained_44"
"waveOut","waveOut","3","u91afejf","6548","cnn_lstm_50_30_final_pretrained_44"
"fist","fist","2","ds8krzwa","6241","cnn_lstm_50_30_final_pretrained_43"
"fist","noGesture","2","ds8krzwa","10","cnn_lstm_50_30_final_pretrained_43"
"fist","open","2","ds8krzwa","562","cnn_lstm_50_30_final_pretrained_43"
"fist","pinch","2","ds8krzwa","588","cnn_lstm_50_30_final_pretrained_43"
"fist","waveIn","2","ds8krzwa","225","cnn_lstm_50_30_final_pretrained_43"
"fist","waveOut","2","ds8krzwa","24","cnn_lstm_50_30_final_pretrained_43"
"noGesture","fist","2","ds8krzwa","1","cnn_lstm_50_30_final_pretrained_43"
"noGesture","noGesture","2","ds8krzwa","7543","cnn_lstm_50_30_final_pretrained_43"
"noGesture","open","2","ds8krzwa","10","cnn_lstm_50_30_final_pretrained_43"
"noGesture","pinch","2","ds8krzwa","51","cnn_lstm_50_30_final_pretrained_43"
"noGesture","waveIn","2","ds8krzwa","40","cnn_lstm_50_30_final_pretrained_43"
"noGesture","waveOut","2","ds8krzwa","5","cnn_lstm_50_30_final_pretrained_43"
"open","fist","2","ds8krzwa","346","cnn_lstm_50_30_final_pretrained_43"
"open","noGesture","2","ds8krzwa","4","cnn_lstm_50_30_final_pretrained_43"
"open","open","2","ds8krzwa","5513","cnn_lstm_50_30_final_pretrained_43"
"open","pinch","2","ds8krzwa","1038","cnn_lstm_50_30_final_pretrained_43"
"open","waveIn","2","ds8krzwa","59","cnn_lstm_50_30_final_pretrained_43"
"open","waveOut","2","ds8krzwa","690","cnn_lstm_50_30_final_pretrained_43"
"pinch","fist","2","ds8krzwa","654","cnn_lstm_50_30_final_pretrained_43"
"pinch","noGesture","2","ds8krzwa","41","cnn_lstm_50_30_final_pretrained_43"
"pinch","open","2","ds8krzwa","1818","cnn_lstm_50_30_final_pretrained_43"
"pinch","pinch","2","ds8krzwa","4869","cnn_lstm_50_30_final_pretrained_43"
"pinch","waveIn","2","ds8krzwa","124","cnn_lstm_50_30_final_pretrained_43"
"pinch","waveOut","2","ds8krzwa","144","cnn_lstm_50_30_final_pretrained_43"
"waveIn","fist","2","ds8krzwa","503","cnn_lstm_50_30_final_pretrained_43"
"waveIn","noGesture","2","ds8krzwa","17","cnn_lstm_50_30_final_pretrained_43"
