"Actual","Predicted","_defaultColorIndex","id","nPredictions","name"
"waveIn","waveOut","15","piupnnw6","245","lstm_50_10_final_43"
"waveOut","fist","15","piupnnw6","54","lstm_50_10_final_43"
"waveOut","noGesture","15","piupnnw6","136","lstm_50_10_final_43"
"waveOut","open","15","piupnnw6","203","lstm_50_10_final_43"
"waveOut","pinch","15","piupnnw6","157","lstm_50_10_final_43"
"waveOut","waveIn","15","piupnnw6","176","lstm_50_10_final_43"
"waveOut","waveOut","15","piupnnw6","6924","lstm_50_10_final_43"
"fist","fist","14","jqpl0u5y","4506","lstm_50_10_final_42"
"fist","noGesture","14","jqpl0u5y","227","lstm_50_10_final_42"
"fist","open","14","jqpl0u5y","177","lstm_50_10_final_42"
"fist","pinch","14","jqpl0u5y","1406","lstm_50_10_final_42"
"fist","waveIn","14","jqpl0u5y","349","lstm_50_10_final_42"
"fist","waveOut","14","jqpl0u5y","985","lstm_50_10_final_42"
"noGesture","fist","14","jqpl0u5y","84","lstm_50_10_final_42"
"noGesture","noGesture","14","jqpl0u5y","7260","lstm_50_10_final_42"
"noGesture","open","14","jqpl0u5y","52","lstm_50_10_final_42"
"noGesture","pinch","14","jqpl0u5y","55","lstm_50_10_final_42"
"noGesture","waveIn","14","jqpl0u5y","130","lstm_50_10_final_42"
"noGesture","waveOut","14","jqpl0u5y","69","lstm_50_10_final_42"
"open","fist","14","jqpl0u5y","1942","lstm_50_10_final_42"
"open","noGesture","14","jqpl0u5y","433","lstm_50_10_final_42"
"open","open","14","jqpl0u5y","451","lstm_50_10_final_42"
"open","pinch","14","jqpl0u5y","1100","lstm_50_10_final_42"
"open","waveIn","14","jqpl0u5y","140","lstm_50_10_final_42"
"open","waveOut","14","jqpl0u5y","3584","lstm_50_10_final_42"
"pinch","fist","14","jqpl0u5y","2023","lstm_50_10_final_42"
"pinch","noGesture","14","jqpl0u5y","213","lstm_50_10_final_42"
"pinch","open","14","jqpl0u5y","144","lstm_50_10_final_42"
"pinch","pinch","14","jqpl0u5y","3864","lstm_50_10_final_42"
"pinch","waveIn","14","jqpl0u5y","381","lstm_50_10_final_42"
"pinch","waveOut","14","jqpl0u5y","1025","lstm_50_10_final_42"
"waveIn","fist","14","jqpl0u5y","593","lstm_50_10_final_42"
"waveIn","noGesture","14","jqpl0u5y","414","lstm_50_10_final_42"
"waveIn","open","14","jqpl0u5y","94","lstm_50_10_final_42"
"waveIn","pinch","14","jqpl0u5y","678","lstm_50_10_final_42"
"waveIn","waveIn","14","jqpl0u5y","4740","lstm_50_10_final_42"
"waveIn","waveOut","14","jqpl0u5y","1131","lstm_50_10_final_42"
"waveOut","fist","14","jqpl0u5y","233","lstm_50_10_final_42"
"waveOut","noGesture","14","jqpl0u5y","291","lstm_50_10_final_42"
"waveOut","open","14","jqpl0u5y","115","lstm_50_10_final_42"
"waveOut","pinch","14","jqpl0u5y","301","lstm_50_10_final_42"
"waveOut","waveIn","14","jqpl0u5y","213","lstm_50_10_final_42"
"waveOut","waveOut","14","jqpl0u5y","6497","lstm_50_10_final_42"
