"epoch","lstm_eeg_51 - _step","lstm_eeg_51 - _step__MIN","lstm_eeg_51 - _step__MAX","lstm_eeg_51 - train/loss","lstm_eeg_51 - train/loss__MIN","lstm_eeg_51 - train/loss__MAX","lstm_eeg_50 - _step","lstm_eeg_50 - _step__MIN","lstm_eeg_50 - _step__MAX","lstm_eeg_50 - train/loss","lstm_eeg_50 - train/loss__MIN","lstm_eeg_50 - train/loss__MAX","lstm_eeg_49 - _step","lstm_eeg_49 - _step__MIN","lstm_eeg_49 - _step__MAX","lstm_eeg_49 - train/loss","lstm_eeg_49 - train/loss__MIN","lstm_eeg_49 - train/loss__MAX","lstm_eeg_48 - _step","lstm_eeg_48 - _step__MIN","lstm_eeg_48 - _step__MAX","lstm_eeg_48 - train/loss","lstm_eeg_48 - train/loss__MIN","lstm_eeg_48 - train/loss__MAX","lstm_eeg_47 - _step","lstm_eeg_47 - _step__MIN","lstm_eeg_47 - _step__MAX","lstm_eeg_47 - train/loss","lstm_eeg_47 - train/loss__MIN","lstm_eeg_47 - train/loss__MAX","lstm_eeg_46 - _step","lstm_eeg_46 - _step__MIN","lstm_eeg_46 - _step__MAX","lstm_eeg_46 - train/loss","lstm_eeg_46 - train/loss__MIN","lstm_eeg_46 - train/loss__MAX","lstm_eeg_45 - _step","lstm_eeg_45 - _step__MIN","lstm_eeg_45 - _step__MAX","lstm_eeg_45 - train/loss","lstm_eeg_45 - train/loss__MIN","lstm_eeg_45 - train/loss__MAX","lstm_eeg_44 - _step","lstm_eeg_44 - _step__MIN","lstm_eeg_44 - _step__MAX","lstm_eeg_44 - train/loss","lstm_eeg_44 - train/loss__MIN","lstm_eeg_44 - train/loss__MAX","lstm_eeg_43 - _step","lstm_eeg_43 - _step__MIN","lstm_eeg_43 - _step__MAX","lstm_eeg_43 - train/loss","lstm_eeg_43 - train/loss__MIN","lstm_eeg_43 - train/loss__MAX","lstm_eeg_42 - _step","lstm_eeg_42 - _step__MIN","lstm_eeg_42 - _step__MAX","lstm_eeg_42 - train/loss","lstm_eeg_42 - train/loss__MIN","lstm_eeg_42 - train/loss__MAX"
"232","501","501","501","0.46208804845809937","0.46208804845809937","0.46208804845809937","501","501","501","0.43945983052253723","0.43945983052253723","0.43945983052253723","501","501","501","0.5813794732093811","0.5813794732093811","0.5813794732093811","501","501","501","0.4304601848125458","0.4304601848125458","0.4304601848125458","501","501","501","0.4254811406135559","0.4254811406135559","0.4254811406135559","501","501","501","0.41697919368743896","0.41697919368743896","0.41697919368743896","501","501","501","0.5527241230010986","0.5527241230010986","0.5527241230010986","501","501","501","0.4551020562648773","0.4551020562648773","0.4551020562648773","501","501","501","0.4755786657333374","0.4755786657333374","0.4755786657333374","501","501","501","0.418587327003479","0.418587327003479","0.418587327003479"
"233","503","503","503","0.48269909620285034","0.48269909620285034","0.48269909620285034","503","503","503","0.4473428726196289","0.4473428726196289","0.4473428726196289","503","503","503","0.473746120929718","0.473746120929718","0.473746120929718","503","503","503","0.38946181535720825","0.38946181535720825","0.38946181535720825","503","503","503","0.36794182658195496","0.36794182658195496","0.36794182658195496","503","503","503","0.4770154356956482","0.4770154356956482","0.4770154356956482","503","503","503","0.5136538743972778","0.5136538743972778","0.5136538743972778","503","503","503","0.48477494716644287","0.48477494716644287","0.48477494716644287","503","503","503","0.5269129872322083","0.5269129872322083","0.5269129872322083","503","503","503","0.4154970049858093","0.4154970049858093","0.4154970049858093"
"234","505","505","505","0.5317196846008301","0.5317196846008301","0.5317196846008301","505","505","505","0.47985711693763733","0.47985711693763733","0.47985711693763733","505","505","505","0.4658358097076416","0.4658358097076416","0.4658358097076416","505","505","505","0.41287723183631897","0.41287723183631897","0.41287723183631897","505","505","505","0.41823482513427734","0.41823482513427734","0.41823482513427734","505","505","505","0.5486981868743896","0.5486981868743896","0.5486981868743896","505","505","505","0.5463255643844604","0.5463255643844604","0.5463255643844604","505","505","505","0.41315382719039917","0.41315382719039917","0.41315382719039917","505","505","505","0.46973901987075806","0.46973901987075806","0.46973901987075806","505","505","505","0.5440902709960938","0.5440902709960938","0.5440902709960938"
"235","507","507","507","0.36671873927116394","0.36671873927116394","0.36671873927116394","507","507","507","0.4663538932800293","0.4663538932800293","0.4663538932800293","507","507","507","0.428574800491333","0.428574800491333","0.428574800491333","507","507","507","0.444728821516037","0.444728821516037","0.444728821516037","507","507","507","0.407766729593277","0.407766729593277","0.407766729593277","507","507","507","0.4249221682548523","0.4249221682548523","0.4249221682548523","507","507","507","0.4463762640953064","0.4463762640953064","0.4463762640953064","507","507","507","0.45138174295425415","0.45138174295425415","0.45138174295425415","507","507","507","0.5139013528823853","0.5139013528823853","0.5139013528823853","507","507","507","0.3824952244758606","0.3824952244758606","0.3824952244758606"
"236","509","509","509","0.40922439098358154","0.40922439098358154","0.40922439098358154","509","509","509","0.4208289384841919","0.4208289384841919","0.4208289384841919","509","509","509","0.48010942339897156","0.48010942339897156","0.48010942339897156","509","509","509","0.4340569078922272","0.4340569078922272","0.4340569078922272","509","509","509","0.4914450943470001","0.4914450943470001","0.4914450943470001","509","509","509","0.5986599326133728","0.5986599326133728","0.5986599326133728","509","509","509","0.38851332664489746","0.38851332664489746","0.38851332664489746","509","509","509","0.379671186208725","0.379671186208725","0.379671186208725","509","509","509","0.3823527693748474","0.3823527693748474","0.3823527693748474","509","509","509","0.4392085075378418","0.4392085075378418","0.4392085075378418"
"237","511.5","511","512","0.49327799677848816","0.47036129236221313","0.5161947011947632","511.5","511","512","0.4878968894481659","0.4856100082397461","0.4901837706565857","511.5","511","512","0.5096705853939056","0.4428817629814148","0.5764594078063965","511.5","511","512","0.45360249280929565","0.4352812170982361","0.4719237685203552","511.5","511","512","0.44966112077236176","0.4429217278957367","0.4564005136489868","511.5","511","512","0.4806808829307556","0.4375030994415283","0.5238586664199829","511.5","511","512","0.505335658788681","0.4713258147239685","0.5393455028533936","511.5","511","512","0.4468919336795807","0.4345878064632416","0.4591960608959198","511.5","511","512","0.40651293098926544","0.40057674050331116","0.4124491214752197","511.5","511","512","0.5420999825000763","0.48099440336227417","0.6032055616378784"
"238","514","514","514","0.39395034313201904","0.39395034313201904","0.39395034313201904","514","514","514","0.4955826997756958","0.4955826997756958","0.4955826997756958","514","514","514","0.5087102651596069","0.5087102651596069","0.5087102651596069","514","514","514","0.4963301122188568","0.4963301122188568","0.4963301122188568","514","514","514","0.5787805318832397","0.5787805318832397","0.5787805318832397","514","514","514","0.3980441093444824","0.3980441093444824","0.3980441093444824","514","514","514","0.5051745176315308","0.5051745176315308","0.5051745176315308","514","514","514","0.524880051612854","0.524880051612854","0.524880051612854","514","514","514","0.5109270215034485","0.5109270215034485","0.5109270215034485","514","514","514","0.49373069405555725","0.49373069405555725","0.49373069405555725"
"239","516","516","516","0.4160536825656891","0.4160536825656891","0.4160536825656891","516","516","516","0.4868674874305725","0.4868674874305725","0.4868674874305725","516","516","516","0.49881231784820557","0.49881231784820557","0.49881231784820557","516","516","516","0.473037987947464","0.473037987947464","0.473037987947464","516","516","516","0.44866710901260376","0.44866710901260376","0.44866710901260376","516","516","516","0.43974733352661133","0.43974733352661133","0.43974733352661133","516","516","516","0.5389119982719421","0.5389119982719421","0.5389119982719421","516","516","516","0.5862844586372375","0.5862844586372375","0.5862844586372375","516","516","516","0.4633638262748718","0.4633638262748718","0.4633638262748718","516","516","516","0.4728938937187195","0.4728938937187195","0.4728938937187195"
"240","518","518","518","0.6223087310791016","0.6223087310791016","0.6223087310791016","518","518","518","0.3999040424823761","0.3999040424823761","0.3999040424823761","518","518","518","0.540695071220398","0.540695071220398","0.540695071220398","518","518","518","0.44719842076301575","0.44719842076301575","0.44719842076301575","518","518","518","0.3860183358192444","0.3860183358192444","0.3860183358192444","518","518","518","0.4299898147583008","0.4299898147583008","0.4299898147583008","518","518","518","0.5383248329162598","0.5383248329162598","0.5383248329162598","518","518","518","0.46311649680137634","0.46311649680137634","0.46311649680137634","518","518","518","0.4316176176071167","0.4316176176071167","0.4316176176071167","518","518","518","0.42232874035835266","0.42232874035835266","0.42232874035835266"
"241","520","520","520","0.42882040143013","0.42882040143013","0.42882040143013","520","520","520","0.5317516922950745","0.5317516922950745","0.5317516922950745","520","520","520","0.5103301405906677","0.5103301405906677","0.5103301405906677","520","520","520","0.42992573976516724","0.42992573976516724","0.42992573976516724","520","520","520","0.514266848564148","0.514266848564148","0.514266848564148","520","520","520","0.41341760754585266","0.41341760754585266","0.41341760754585266","520","520","520","0.44875404238700867","0.44875404238700867","0.44875404238700867","520","520","520","0.486659437417984","0.486659437417984","0.486659437417984","520","520","520","0.469127893447876","0.469127893447876","0.469127893447876","520","520","520","0.44411301612854004","0.44411301612854004","0.44411301612854004"
"242","522","522","522","0.37261465191841125","0.37261465191841125","0.37261465191841125","522","522","522","0.4587455987930298","0.4587455987930298","0.4587455987930298","522","522","522","0.474955290555954","0.474955290555954","0.474955290555954","522","522","522","0.4624035656452179","0.4624035656452179","0.4624035656452179","522","522","522","0.37763264775276184","0.37763264775276184","0.37763264775276184","522","522","522","0.5287210941314697","0.5287210941314697","0.5287210941314697","522","522","522","0.3848397433757782","0.3848397433757782","0.3848397433757782","522","522","522","0.5191953182220459","0.5191953182220459","0.5191953182220459","522","522","522","0.5302302837371826","0.5302302837371826","0.5302302837371826","522","522","522","0.5508578419685364","0.5508578419685364","0.5508578419685364"
"243","524.5","524","525","0.425077885389328","0.416351318359375","0.433804452419281","524.5","524","525","0.5350428521633148","0.5255250334739685","0.5445606708526611","524.5","524","525","0.4052625000476837","0.39019834995269775","0.4203266501426697","524.5","524","525","0.4848405420780182","0.4749564528465271","0.4947246313095093","524.5","524","525","0.5685167610645294","0.5512175559997559","0.585815966129303","524.5","524","525","0.46310552954673767","0.3969811797142029","0.5292298793792725","524.5","524","525","0.5084722936153412","0.45398515462875366","0.5629594326019287","524.5","524","525","0.4164489805698395","0.38890236616134644","0.4439955949783325","524.5","524","525","0.4013798385858536","0.3906553387641907","0.4121043384075165","524.5","524","525","0.5205318331718445","0.5045523643493652","0.5365113019943237"
"244","527","527","527","0.417027086019516","0.417027086019516","0.417027086019516","527","527","527","0.5015174150466919","0.5015174150466919","0.5015174150466919","527","527","527","0.45227888226509094","0.45227888226509094","0.45227888226509094","527","527","527","0.5595727562904358","0.5595727562904358","0.5595727562904358","527","527","527","0.3818228244781494","0.3818228244781494","0.3818228244781494","527","527","527","0.34752196073532104","0.34752196073532104","0.34752196073532104","527","527","527","0.42593640089035034","0.42593640089035034","0.42593640089035034","527","527","527","0.5075153112411499","0.5075153112411499","0.5075153112411499","527","527","527","0.592064380645752","0.592064380645752","0.592064380645752","527","527","527","0.39842328429222107","0.39842328429222107","0.39842328429222107"
"245","529","529","529","0.4202273488044739","0.4202273488044739","0.4202273488044739","529","529","529","0.42930078506469727","0.42930078506469727","0.42930078506469727","529","529","529","0.45514360070228577","0.45514360070228577","0.45514360070228577","529","529","529","0.49961256980895996","0.49961256980895996","0.49961256980895996","529","529","529","0.48988625407218933","0.48988625407218933","0.48988625407218933","529","529","529","0.43274664878845215","0.43274664878845215","0.43274664878845215","529","529","529","0.4201473295688629","0.4201473295688629","0.4201473295688629","529","529","529","0.5693453550338745","0.5693453550338745","0.5693453550338745","529","529","529","0.4580603241920471","0.4580603241920471","0.4580603241920471","529","529","529","0.4825076460838318","0.4825076460838318","0.4825076460838318"
"246","531","531","531","0.43163105845451355","0.43163105845451355","0.43163105845451355","531","531","531","0.4460117220878601","0.4460117220878601","0.4460117220878601","531","531","531","0.5935918092727661","0.5935918092727661","0.5935918092727661","531","531","531","0.45214158296585083","0.45214158296585083","0.45214158296585083","531","531","531","0.4039808511734009","0.4039808511734009","0.4039808511734009","531","531","531","0.469874769449234","0.469874769449234","0.469874769449234","531","531","531","0.5462892055511475","0.5462892055511475","0.5462892055511475","531","531","531","0.45940059423446655","0.45940059423446655","0.45940059423446655","531","531","531","0.4306483268737793","0.4306483268737793","0.4306483268737793","531","531","531","0.5623835325241089","0.5623835325241089","0.5623835325241089"
"247","533","533","533","0.48734813928604126","0.48734813928604126","0.48734813928604126","533","533","533","0.449981689453125","0.449981689453125","0.449981689453125","533","533","533","0.5020717978477478","0.5020717978477478","0.5020717978477478","533","533","533","0.520453691482544","0.520453691482544","0.520453691482544","533","533","533","0.42940500378608704","0.42940500378608704","0.42940500378608704","533","533","533","0.5463529825210571","0.5463529825210571","0.5463529825210571","533","533","533","0.49698537588119507","0.49698537588119507","0.49698537588119507","533","533","533","0.48668143153190613","0.48668143153190613","0.48668143153190613","533","533","533","0.44003933668136597","0.44003933668136597","0.44003933668136597","533","533","533","0.4480465054512024","0.4480465054512024","0.4480465054512024"
"248","535","535","535","0.5271947979927063","0.5271947979927063","0.5271947979927063","535","535","535","0.4789966344833374","0.4789966344833374","0.4789966344833374","535","535","535","0.4568656384944916","0.4568656384944916","0.4568656384944916","535","535","535","0.44854536652565","0.44854536652565","0.44854536652565","535","535","535","0.44687870144844055","0.44687870144844055","0.44687870144844055","535","535","535","0.3603317439556122","0.3603317439556122","0.3603317439556122","535","535","535","0.5135809779167175","0.5135809779167175","0.5135809779167175","535","535","535","0.4721584618091583","0.4721584618091583","0.4721584618091583","535","535","535","0.4847828149795532","0.4847828149795532","0.4847828149795532","535","535","535","0.472711980342865","0.472711980342865","0.472711980342865"
"249","537.5","537","538","0.4366626441478729","0.42124617099761963","0.4520791172981262","537.5","537","538","0.4915798604488373","0.4658798575401306","0.517279863357544","537.5","537","538","0.5140809118747711","0.5121684670448303","0.5159933567047119","537.5","537","538","0.4646129012107849","0.4049931764602661","0.5242326259613037","537.5","537","538","0.48783455789089203","0.4666741192340851","0.508994996547699","537.5","537","538","0.49689091742038727","0.4727229177951813","0.5210589170455933","537.5","537","538","0.4250841587781906","0.37114623188972473","0.4790220856666565","537.5","537","538","0.36029987037181854","0.323962926864624","0.39663681387901306","537.5","537","538","0.5204081833362579","0.5072751641273499","0.533541202545166","537.5","537","538","0.4579131305217743","0.4251350164413452","0.49069124460220337"
"250","540","540","540","0.37421780824661255","0.37421780824661255","0.37421780824661255","540","540","540","0.5358600616455078","0.5358600616455078","0.5358600616455078","540","540","540","0.532193124294281","0.532193124294281","0.532193124294281","540","540","540","0.41129764914512634","0.41129764914512634","0.41129764914512634","540","540","540","0.4907659888267517","0.4907659888267517","0.4907659888267517","540","540","540","0.41818737983703613","0.41818737983703613","0.41818737983703613","540","540","540","0.4333876967430115","0.4333876967430115","0.4333876967430115","540","540","540","0.47006726264953613","0.47006726264953613","0.47006726264953613","540","540","540","0.542497992515564","0.542497992515564","0.542497992515564","540","540","540","0.5117437243461609","0.5117437243461609","0.5117437243461609"
"251","542","542","542","0.42299091815948486","0.42299091815948486","0.42299091815948486","542","542","542","0.43814343214035034","0.43814343214035034","0.43814343214035034","542","542","542","0.37308549880981445","0.37308549880981445","0.37308549880981445","542","542","542","0.5078775882720947","0.5078775882720947","0.5078775882720947","542","542","542","0.43517765402793884","0.43517765402793884","0.43517765402793884","542","542","542","0.45044100284576416","0.45044100284576416","0.45044100284576416","542","542","542","0.4895121455192566","0.4895121455192566","0.4895121455192566","542","542","542","0.45416003465652466","0.45416003465652466","0.45416003465652466","542","542","542","0.5322268009185791","0.5322268009185791","0.5322268009185791","542","542","542","0.49760812520980835","0.49760812520980835","0.49760812520980835"
"252","544","544","544","0.47843849658966064","0.47843849658966064","0.47843849658966064","544","544","544","0.4764823913574219","0.4764823913574219","0.4764823913574219","544","544","544","0.43870288133621216","0.43870288133621216","0.43870288133621216","544","544","544","0.46907100081443787","0.46907100081443787","0.46907100081443787","544","544","544","0.41346192359924316","0.41346192359924316","0.41346192359924316","544","544","544","0.38840603828430176","0.38840603828430176","0.38840603828430176","544","544","544","0.4417766332626343","0.4417766332626343","0.4417766332626343","544","544","544","0.50339275598526","0.50339275598526","0.50339275598526","544","544","544","0.5069440007209778","0.5069440007209778","0.5069440007209778","544","544","544","0.49647635221481323","0.49647635221481323","0.49647635221481323"
"253","546","546","546","0.3913983106613159","0.3913983106613159","0.3913983106613159","546","546","546","0.4811089336872101","0.4811089336872101","0.4811089336872101","546","546","546","0.4960687756538391","0.4960687756538391","0.4960687756538391","546","546","546","0.4245990514755249","0.4245990514755249","0.4245990514755249","546","546","546","0.38763827085494995","0.38763827085494995","0.38763827085494995","546","546","546","0.48946908116340637","0.48946908116340637","0.48946908116340637","546","546","546","0.40823355317115784","0.40823355317115784","0.40823355317115784","546","546","546","0.3681730031967163","0.3681730031967163","0.3681730031967163","546","546","546","0.36499229073524475","0.36499229073524475","0.36499229073524475","546","546","546","0.4428831934928894","0.4428831934928894","0.4428831934928894"
"254","548","548","548","0.4261929988861084","0.4261929988861084","0.4261929988861084","548","548","548","0.38408008217811584","0.38408008217811584","0.38408008217811584","548","548","548","0.5027071237564087","0.5027071237564087","0.5027071237564087","548","548","548","0.47046148777008057","0.47046148777008057","0.47046148777008057","548","548","548","0.43389618396759033","0.43389618396759033","0.43389618396759033","548","548","548","0.39315474033355713","0.39315474033355713","0.39315474033355713","548","548","548","0.5169140696525574","0.5169140696525574","0.5169140696525574","548","548","548","0.42654669284820557","0.42654669284820557","0.42654669284820557","548","548","548","0.5132049918174744","0.5132049918174744","0.5132049918174744","548","548","548","0.5628072619438171","0.5628072619438171","0.5628072619438171"
"255","550","550","550","0.48284077644348145","0.48284077644348145","0.48284077644348145","550","550","550","0.4725046157836914","0.4725046157836914","0.4725046157836914","550","550","550","0.48356810212135315","0.48356810212135315","0.48356810212135315","550","550","550","0.5466188192367554","0.5466188192367554","0.5466188192367554","550","550","550","0.3927193284034729","0.3927193284034729","0.3927193284034729","550","550","550","0.4509321451187134","0.4509321451187134","0.4509321451187134","550","550","550","0.4982123076915741","0.4982123076915741","0.4982123076915741","550","550","550","0.412891149520874","0.412891149520874","0.412891149520874","550","550","550","0.4606071710586548","0.4606071710586548","0.4606071710586548","550","550","550","0.4976477324962616","0.4976477324962616","0.4976477324962616"
"256","552.5","552","553","0.5606217682361603","0.48349982500076294","0.6377437114715576","552.5","552","553","0.44034627079963684","0.4310090243816376","0.4496835172176361","552.5","552","553","0.4953751564025879","0.4812988042831421","0.5094515085220337","552.5","552","553","0.36313268542289734","0.3231663107872009","0.40309906005859375","552.5","552","553","0.44062483310699463","0.397428035736084","0.4838216304779053","552.5","552","553","0.42825256288051605","0.420963317155838","0.4355418086051941","552.5","552","553","0.4700797349214554","0.4398035705089569","0.5003558993339539","552.5","552","553","0.45096084475517273","0.40075844526290894","0.5011632442474365","552.5","552","553","0.458657369017601","0.42639440298080444","0.4909203350543976","552.5","552","553","0.5069811642169952","0.4349905848503113","0.5789717435836792"
"257","555","555","555","0.5221312642097473","0.5221312642097473","0.5221312642097473","555","555","555","0.4217982590198517","0.4217982590198517","0.4217982590198517","555","555","555","0.48978525400161743","0.48978525400161743","0.48978525400161743","555","555","555","0.47153347730636597","0.47153347730636597","0.47153347730636597","555","555","555","0.4406319558620453","0.4406319558620453","0.4406319558620453","555","555","555","0.3787207007408142","0.3787207007408142","0.3787207007408142","555","555","555","0.477845698595047","0.477845698595047","0.477845698595047","555","555","555","0.4852651357650757","0.4852651357650757","0.4852651357650757","555","555","555","0.43706071376800537","0.43706071376800537","0.43706071376800537","555","555","555","0.5825987458229065","0.5825987458229065","0.5825987458229065"
"258","557","557","557","0.5319174528121948","0.5319174528121948","0.5319174528121948","557","557","557","0.4055763781070709","0.4055763781070709","0.4055763781070709","557","557","557","0.44722938537597656","0.44722938537597656","0.44722938537597656","557","557","557","0.362636923789978","0.362636923789978","0.362636923789978","557","557","557","0.45510685443878174","0.45510685443878174","0.45510685443878174","557","557","557","0.4784897565841675","0.4784897565841675","0.4784897565841675","557","557","557","0.45736563205718994","0.45736563205718994","0.45736563205718994","557","557","557","0.5269034504890442","0.5269034504890442","0.5269034504890442","557","557","557","0.4865760803222656","0.4865760803222656","0.4865760803222656","557","557","557","0.5443577766418457","0.5443577766418457","0.5443577766418457"
"259","559","559","559","0.5399578809738159","0.5399578809738159","0.5399578809738159","559","559","559","0.5638865232467651","0.5638865232467651","0.5638865232467651","559","559","559","0.45262396335601807","0.45262396335601807","0.45262396335601807","559","559","559","0.385171502828598","0.385171502828598","0.385171502828598","559","559","559","0.41614121198654175","0.41614121198654175","0.41614121198654175","559","559","559","0.4348924160003662","0.4348924160003662","0.4348924160003662","559","559","559","0.4737037122249603","0.4737037122249603","0.4737037122249603","559","559","559","0.48671069741249084","0.48671069741249084","0.48671069741249084","559","559","559","0.4888293147087097","0.4888293147087097","0.4888293147087097","559","559","559","0.4936262369155884","0.4936262369155884","0.4936262369155884"
"260","561","561","561","0.4814903736114502","0.4814903736114502","0.4814903736114502","561","561","561","0.5199911594390869","0.5199911594390869","0.5199911594390869","561","561","561","0.5807896852493286","0.5807896852493286","0.5807896852493286","561","561","561","0.4922868311405182","0.4922868311405182","0.4922868311405182","561","561","561","0.3555530905723572","0.3555530905723572","0.3555530905723572","561","561","561","0.35207268595695496","0.35207268595695496","0.35207268595695496","561","561","561","0.41709572076797485","0.41709572076797485","0.41709572076797485","561","561","561","0.4082319736480713","0.4082319736480713","0.4082319736480713","561","561","561","0.529812753200531","0.529812753200531","0.529812753200531","561","561","561","0.5397698879241943","0.5397698879241943","0.5397698879241943"
"261","563","563","563","0.4502211809158325","0.4502211809158325","0.4502211809158325","563","563","563","0.47897106409072876","0.47897106409072876","0.47897106409072876","563","563","563","0.5425969958305359","0.5425969958305359","0.5425969958305359","563","563","563","0.4956912696361542","0.4956912696361542","0.4956912696361542","563","563","563","0.4208310842514038","0.4208310842514038","0.4208310842514038","563","563","563","0.4758853018283844","0.4758853018283844","0.4758853018283844","563","563","563","0.5172533988952637","0.5172533988952637","0.5172533988952637","563","563","563","0.3863105773925781","0.3863105773925781","0.3863105773925781","563","563","563","0.425832062959671","0.425832062959671","0.425832062959671","563","563","563","0.447387158870697","0.447387158870697","0.447387158870697"
"262","565.5","565","566","0.4732605516910553","0.45701155066490173","0.48950955271720886","565.5","565","566","0.4131341725587845","0.39307117462158203","0.43319717049598694","565.5","565","566","0.4122411608695984","0.39681118726730347","0.4276711344718933","565.5","565","566","0.41402387619018555","0.3904132843017578","0.4376344680786133","565.5","565","566","0.428418904542923","0.3667176067829132","0.49012020230293274","565.5","565","566","0.47276534140110016","0.44632869958877563","0.4992019832134247","565.5","565","566","0.5010639578104019","0.49884483218193054","0.5032830834388733","565.5","565","566","0.4746852517127991","0.4265803098678589","0.5227901935577393","565.5","565","566","0.40364569425582886","0.3878723084926605","0.4194190800189972","565.5","565","566","0.45874908566474915","0.42995262145996094","0.48754554986953735"
"263","568","568","568","0.43677425384521484","0.43677425384521484","0.43677425384521484","568","568","568","0.44297170639038086","0.44297170639038086","0.44297170639038086","568","568","568","0.41279709339141846","0.41279709339141846","0.41279709339141846","568","568","568","0.40479207038879395","0.40479207038879395","0.40479207038879395","568","568","568","0.45172548294067383","0.45172548294067383","0.45172548294067383","568","568","568","0.45218905806541443","0.45218905806541443","0.45218905806541443","568","568","568","0.547919750213623","0.547919750213623","0.547919750213623","568","568","568","0.4022481441497803","0.4022481441497803","0.4022481441497803","568","568","568","0.4144912362098694","0.4144912362098694","0.4144912362098694","568","568","568","0.46729910373687744","0.46729910373687744","0.46729910373687744"
"264","570","570","570","0.47042641043663025","0.47042641043663025","0.47042641043663025","570","570","570","0.4478408098220825","0.4478408098220825","0.4478408098220825","570","570","570","0.4654771685600281","0.4654771685600281","0.4654771685600281","570","570","570","0.5368933081626892","0.5368933081626892","0.5368933081626892","570","570","570","0.5140929222106934","0.5140929222106934","0.5140929222106934","570","570","570","0.6258361339569092","0.6258361339569092","0.6258361339569092","570","570","570","0.3807043135166168","0.3807043135166168","0.3807043135166168","570","570","570","0.3828282952308655","0.3828282952308655","0.3828282952308655","570","570","570","0.4408276677131653","0.4408276677131653","0.4408276677131653","570","570","570","0.4381307363510132","0.4381307363510132","0.4381307363510132"
"265","572","572","572","0.5005056858062744","0.5005056858062744","0.5005056858062744","572","572","572","0.47493231296539307","0.47493231296539307","0.47493231296539307","572","572","572","0.5076651573181152","0.5076651573181152","0.5076651573181152","572","572","572","0.44541019201278687","0.44541019201278687","0.44541019201278687","572","572","572","0.46468520164489746","0.46468520164489746","0.46468520164489746","572","572","572","0.38091957569122314","0.38091957569122314","0.38091957569122314","572","572","572","0.422696053981781","0.422696053981781","0.422696053981781","572","572","572","0.39665478467941284","0.39665478467941284","0.39665478467941284","572","572","572","0.46388930082321167","0.46388930082321167","0.46388930082321167","572","572","572","0.3928367793560028","0.3928367793560028","0.3928367793560028"
"266","574","574","574","0.44957491755485535","0.44957491755485535","0.44957491755485535","574","574","574","0.5052043199539185","0.5052043199539185","0.5052043199539185","574","574","574","0.40263596177101135","0.40263596177101135","0.40263596177101135","574","574","574","0.43181440234184265","0.43181440234184265","0.43181440234184265","574","574","574","0.3804453909397125","0.3804453909397125","0.3804453909397125","574","574","574","0.5009032487869263","0.5009032487869263","0.5009032487869263","574","574","574","0.465852826833725","0.465852826833725","0.465852826833725","574","574","574","0.39885595440864563","0.39885595440864563","0.39885595440864563","574","574","574","0.45971474051475525","0.45971474051475525","0.45971474051475525","574","574","574","0.537278950214386","0.537278950214386","0.537278950214386"
"267","576","576","576","0.49113428592681885","0.49113428592681885","0.49113428592681885","576","576","576","0.5824577808380127","0.5824577808380127","0.5824577808380127","576","576","576","0.4910462498664856","0.4910462498664856","0.4910462498664856","576","576","576","0.4942440390586853","0.4942440390586853","0.4942440390586853","576","576","576","0.49370551109313965","0.49370551109313965","0.49370551109313965","576","576","576","0.3735765218734741","0.3735765218734741","0.3735765218734741","576","576","576","0.5263232588768005","0.5263232588768005","0.5263232588768005","576","576","576","0.32562315464019775","0.32562315464019775","0.32562315464019775","576","576","576","0.5086538791656494","0.5086538791656494","0.5086538791656494","576","576","576","0.3931981921195984","0.3931981921195984","0.3931981921195984"
"268","578.5","578","579","0.4812770187854767","0.44159096479415894","0.5209630727767944","578.5","578","579","0.5124573409557343","0.5048792958259583","0.5200353860855103","578.5","578","579","0.5474303960800171","0.4674537777900696","0.6274070143699646","578.5","578","579","0.47594866156578064","0.46539565920829773","0.48650166392326355","578.5","578","579","0.4410350173711777","0.40621843934059143","0.4758515954017639","578.5","578","579","0.4641967713832855","0.4213942885398865","0.5069992542266846","578.5","578","579","0.4973946809768677","0.4679713845252991","0.5268179774284363","578.5","578","579","0.4895072877407074","0.451266348361969","0.5277482271194458","578.5","578","579","0.49965520203113556","0.4907247722148895","0.5085856318473816","578.5","578","579","0.45052969455718994","0.3854832649230957","0.5155761241912842"
"269","581","581","581","0.4492679536342621","0.4492679536342621","0.4492679536342621","581","581","581","0.48076868057250977","0.48076868057250977","0.48076868057250977","581","581","581","0.6181926727294922","0.6181926727294922","0.6181926727294922","581","581","581","0.4051690399646759","0.4051690399646759","0.4051690399646759","581","581","581","0.3326142430305481","0.3326142430305481","0.3326142430305481","581","581","581","0.5543535947799683","0.5543535947799683","0.5543535947799683","581","581","581","0.5758861303329468","0.5758861303329468","0.5758861303329468","581","581","581","0.401924192905426","0.401924192905426","0.401924192905426","581","581","581","0.5225771069526672","0.5225771069526672","0.5225771069526672","581","581","581","0.39599716663360596","0.39599716663360596","0.39599716663360596"
