"Actual","Predicted","_defaultColorIndex","id","nPredictions","name"
"open","noGesture","8","2pxw6md3","3","cnn_lstm_300_50_thesis_47"
"open","open","8","2pxw6md3","6853","cnn_lstm_300_50_thesis_47"
"open","pinch","8","2pxw6md3","220","cnn_lstm_300_50_thesis_47"
"open","waveIn","8","2pxw6md3","101","cnn_lstm_300_50_thesis_47"
"open","waveOut","8","2pxw6md3","388","cnn_lstm_300_50_thesis_47"
"pinch","fist","8","2pxw6md3","84","cnn_lstm_300_50_thesis_47"
"pinch","noGesture","8","2pxw6md3","16","cnn_lstm_300_50_thesis_47"
"pinch","open","8","2pxw6md3","175","cnn_lstm_300_50_thesis_47"
"pinch","pinch","8","2pxw6md3","7210","cnn_lstm_300_50_thesis_47"
"pinch","waveIn","8","2pxw6md3","57","cnn_lstm_300_50_thesis_47"
"pinch","waveOut","8","2pxw6md3","108","cnn_lstm_300_50_thesis_47"
"waveIn","fist","8","2pxw6md3","162","cnn_lstm_300_50_thesis_47"
"waveIn","noGesture","8","2pxw6md3","16","cnn_lstm_300_50_thesis_47"
"waveIn","open","8","2pxw6md3","78","cnn_lstm_300_50_thesis_47"
"waveIn","pinch","8","2pxw6md3","46","cnn_lstm_300_50_thesis_47"
"waveIn","waveIn","8","2pxw6md3","7290","cnn_lstm_300_50_thesis_47"
"waveIn","waveOut","8","2pxw6md3","58","cnn_lstm_300_50_thesis_47"
"waveOut","fist","8","2pxw6md3","12","cnn_lstm_300_50_thesis_47"
"waveOut","noGesture","8","2pxw6md3","7","cnn_lstm_300_50_thesis_47"
"waveOut","open","8","2pxw6md3","512","cnn_lstm_300_50_thesis_47"
"waveOut","pinch","8","2pxw6md3","19","cnn_lstm_300_50_thesis_47"
"waveOut","waveIn","8","2pxw6md3","63","cnn_lstm_300_50_thesis_47"
"waveOut","waveOut","8","2pxw6md3","7037","cnn_lstm_300_50_thesis_47"
"fist","fist","7","i6n02eyu","7232","cnn_lstm_300_50_thesis_46"
"fist","noGesture","7","i6n02eyu","4","cnn_lstm_300_50_thesis_46"
"fist","open","7","i6n02eyu","131","cnn_lstm_300_50_thesis_46"
"fist","pinch","7","i6n02eyu","73","cnn_lstm_300_50_thesis_46"
"fist","waveIn","7","i6n02eyu","195","cnn_lstm_300_50_thesis_46"
"fist","waveOut","7","i6n02eyu","15","cnn_lstm_300_50_thesis_46"
"noGesture","fist","7","i6n02eyu","3","cnn_lstm_300_50_thesis_46"
"noGesture","noGesture","7","i6n02eyu","7569","cnn_lstm_300_50_thesis_46"
"noGesture","open","7","i6n02eyu","13","cnn_lstm_300_50_thesis_46"
"noGesture","pinch","7","i6n02eyu","27","cnn_lstm_300_50_thesis_46"
"noGesture","waveIn","7","i6n02eyu","37","cnn_lstm_300_50_thesis_46"
"noGesture","waveOut","7","i6n02eyu","1","cnn_lstm_300_50_thesis_46"
"open","fist","7","i6n02eyu","75","cnn_lstm_300_50_thesis_46"
"open","noGesture","7","i6n02eyu","3","cnn_lstm_300_50_thesis_46"
"open","open","7","i6n02eyu","6586","cnn_lstm_300_50_thesis_46"
"open","pinch","7","i6n02eyu","299","cnn_lstm_300_50_thesis_46"
"open","waveIn","7","i6n02eyu","92","cnn_lstm_300_50_thesis_46"
"open","waveOut","7","i6n02eyu","595","cnn_lstm_300_50_thesis_46"
"pinch","fist","7","i6n02eyu","84","cnn_lstm_300_50_thesis_46"
"pinch","noGesture","7","i6n02eyu","30","cnn_lstm_300_50_thesis_46"
"pinch","open","7","i6n02eyu","115","cnn_lstm_300_50_thesis_46"
"pinch","pinch","7","i6n02eyu","7261","cnn_lstm_300_50_thesis_46"
"pinch","waveIn","7","i6n02eyu","63","cnn_lstm_300_50_thesis_46"
"pinch","waveOut","7","i6n02eyu","97","cnn_lstm_300_50_thesis_46"
"waveIn","fist","7","i6n02eyu","127","cnn_lstm_300_50_thesis_46"
"waveIn","noGesture","7","i6n02eyu","14","cnn_lstm_300_50_thesis_46"
"waveIn","open","7","i6n02eyu","75","cnn_lstm_300_50_thesis_46"
"waveIn","pinch","7","i6n02eyu","52","cnn_lstm_300_50_thesis_46"
"waveIn","waveIn","7","i6n02eyu","7319","cnn_lstm_300_50_thesis_46"
"waveIn","waveOut","7","i6n02eyu","63","cnn_lstm_300_50_thesis_46"
"waveOut","fist","7","i6n02eyu","10","cnn_lstm_300_50_thesis_46"
"waveOut","noGesture","7","i6n02eyu","9","cnn_lstm_300_50_thesis_46"
"waveOut","open","7","i6n02eyu","349","cnn_lstm_300_50_thesis_46"
"waveOut","pinch","7","i6n02eyu","20","cnn_lstm_300_50_thesis_46"
"waveOut","waveIn","7","i6n02eyu","39","cnn_lstm_300_50_thesis_46"
"waveOut","waveOut","7","i6n02eyu","7223","cnn_lstm_300_50_thesis_46"
"fist","fist","6","m86s6x4n","7221","cnn_lstm_300_50_thesis_45"
"fist","noGesture","6","m86s6x4n","6","cnn_lstm_300_50_thesis_45"
"fist","open","6","m86s6x4n","107","cnn_lstm_300_50_thesis_45"
"fist","pinch","6","m86s6x4n","47","cnn_lstm_300_50_thesis_45"
"fist","waveIn","6","m86s6x4n","257","cnn_lstm_300_50_thesis_45"
"fist","waveOut","6","m86s6x4n","12","cnn_lstm_300_50_thesis_45"
"noGesture","fist","6","m86s6x4n","1","cnn_lstm_300_50_thesis_45"
"noGesture","noGesture","6","m86s6x4n","7551","cnn_lstm_300_50_thesis_45"
"noGesture","open","6","m86s6x4n","20","cnn_lstm_300_50_thesis_45"
"noGesture","pinch","6","m86s6x4n","35","cnn_lstm_300_50_thesis_45"
"noGesture","waveIn","6","m86s6x4n","41","cnn_lstm_300_50_thesis_45"
"noGesture","waveOut","6","m86s6x4n","2","cnn_lstm_300_50_thesis_45"
"open","fist","6","m86s6x4n","84","cnn_lstm_300_50_thesis_45"
"open","noGesture","6","m86s6x4n","3","cnn_lstm_300_50_thesis_45"
"open","open","6","m86s6x4n","6732","cnn_lstm_300_50_thesis_45"
"open","pinch","6","m86s6x4n","312","cnn_lstm_300_50_thesis_45"
"open","waveIn","6","m86s6x4n","173","cnn_lstm_300_50_thesis_45"
"open","waveOut","6","m86s6x4n","346","cnn_lstm_300_50_thesis_45"
"pinch","fist","6","m86s6x4n","89","cnn_lstm_300_50_thesis_45"
"pinch","noGesture","6","m86s6x4n","14","cnn_lstm_300_50_thesis_45"
"pinch","open","6","m86s6x4n","117","cnn_lstm_300_50_thesis_45"
"pinch","pinch","6","m86s6x4n","7256","cnn_lstm_300_50_thesis_45"
"pinch","waveIn","6","m86s6x4n","100","cnn_lstm_300_50_thesis_45"
"pinch","waveOut","6","m86s6x4n","74","cnn_lstm_300_50_thesis_45"
"waveIn","fist","6","m86s6x4n","164","cnn_lstm_300_50_thesis_45"
"waveIn","noGesture","6","m86s6x4n","12","cnn_lstm_300_50_thesis_45"
"waveIn","open","6","m86s6x4n","47","cnn_lstm_300_50_thesis_45"
"waveIn","pinch","6","m86s6x4n","44","cnn_lstm_300_50_thesis_45"
"waveIn","waveIn","6","m86s6x4n","7327","cnn_lstm_300_50_thesis_45"
"waveIn","waveOut","6","m86s6x4n","56","cnn_lstm_300_50_thesis_45"
"waveOut","fist","6","m86s6x4n","7","cnn_lstm_300_50_thesis_45"
"waveOut","noGesture","6","m86s6x4n","6","cnn_lstm_300_50_thesis_45"
"waveOut","open","6","m86s6x4n","511","cnn_lstm_300_50_thesis_45"
"waveOut","pinch","6","m86s6x4n","47","cnn_lstm_300_50_thesis_45"
"waveOut","waveIn","6","m86s6x4n","57","cnn_lstm_300_50_thesis_45"
"waveOut","waveOut","6","m86s6x4n","7022","cnn_lstm_300_50_thesis_45"
"fist","fist","5","dz92nu69","7025","cnn_lstm_300_50_thesis_44"
"fist","noGesture","5","dz92nu69","8","cnn_lstm_300_50_thesis_44"
"fist","open","5","dz92nu69","229","cnn_lstm_300_50_thesis_44"
"fist","pinch","5","dz92nu69","195","cnn_lstm_300_50_thesis_44"
"fist","waveIn","5","dz92nu69","150","cnn_lstm_300_50_thesis_44"
"fist","waveOut","5","dz92nu69","43","cnn_lstm_300_50_thesis_44"
"noGesture","fist","5","dz92nu69","1","cnn_lstm_300_50_thesis_44"
"noGesture","noGesture","5","dz92nu69","7578","cnn_lstm_300_50_thesis_44"
"noGesture","open","5","dz92nu69","18","cnn_lstm_300_50_thesis_44"
"noGesture","pinch","5","dz92nu69","20","cnn_lstm_300_50_thesis_44"
"noGesture","waveIn","5","dz92nu69","30","cnn_lstm_300_50_thesis_44"
"noGesture","waveOut","5","dz92nu69","3","cnn_lstm_300_50_thesis_44"
"open","fist","5","dz92nu69","45","cnn_lstm_300_50_thesis_44"
"open","noGesture","5","dz92nu69","8","cnn_lstm_300_50_thesis_44"
"open","open","5","dz92nu69","6789","cnn_lstm_300_50_thesis_44"
"open","pinch","5","dz92nu69","229","cnn_lstm_300_50_thesis_44"
"open","waveIn","5","dz92nu69","58","cnn_lstm_300_50_thesis_44"
"open","waveOut","5","dz92nu69","521","cnn_lstm_300_50_thesis_44"
"pinch","fist","5","dz92nu69","34","cnn_lstm_300_50_thesis_44"
"pinch","noGesture","5","dz92nu69","31","cnn_lstm_300_50_thesis_44"
"pinch","open","5","dz92nu69","183","cnn_lstm_300_50_thesis_44"
"pinch","pinch","5","dz92nu69","7265","cnn_lstm_300_50_thesis_44"
"pinch","waveIn","5","dz92nu69","28","cnn_lstm_300_50_thesis_44"
"pinch","waveOut","5","dz92nu69","109","cnn_lstm_300_50_thesis_44"
"waveIn","fist","5","dz92nu69","161","cnn_lstm_300_50_thesis_44"
"waveIn","noGesture","5","dz92nu69","23","cnn_lstm_300_50_thesis_44"
"waveIn","open","5","dz92nu69","86","cnn_lstm_300_50_thesis_44"
"waveIn","pinch","5","dz92nu69","69","cnn_lstm_300_50_thesis_44"
"waveIn","waveIn","5","dz92nu69","7242","cnn_lstm_300_50_thesis_44"
"waveIn","waveOut","5","dz92nu69","69","cnn_lstm_300_50_thesis_44"
"waveOut","fist","5","dz92nu69","3","cnn_lstm_300_50_thesis_44"
"waveOut","noGesture","5","dz92nu69","7","cnn_lstm_300_50_thesis_44"
"waveOut","open","5","dz92nu69","380","cnn_lstm_300_50_thesis_44"
"waveOut","pinch","5","dz92nu69","19","cnn_lstm_300_50_thesis_44"
"waveOut","waveIn","5","dz92nu69","14","cnn_lstm_300_50_thesis_44"
"waveOut","waveOut","5","dz92nu69","7227","cnn_lstm_300_50_thesis_44"
"fist","fist","4","q5qtzms7","7204","cnn_lstm_300_50_thesis_43"
"fist","noGesture","4","q5qtzms7","9","cnn_lstm_300_50_thesis_43"
"fist","open","4","q5qtzms7","151","cnn_lstm_300_50_thesis_43"
"fist","pinch","4","q5qtzms7","87","cnn_lstm_300_50_thesis_43"
